Date,Close,High,Low,Open,Volume
2024-02-05,399.6906433105469,405.1197062490565,398.05502654340927,403.8782071207988,25352300
2024-02-06,399.53302001953125,401.97659767351126,396.99093550042556,399.9173050428237,18382600
2024-02-07,407.9672546386719,408.2135819340869,401.4149545944821,401.45437538113845,22340500
2024-02-08,408.0263671875,409.45507751601383,406.46959192466915,407.9672510426615,21225300
2024-02-09,414.3717346191406,414.63778732343934,408.991955292265,409.14960835834074,22032800
2024-02-12,409.15948486328125,414.5589597294503,408.6569675775543,414.381611300105,21202900
2024-02-13,400.350830078125,404.04573947399683,397.4638814201037,398.9910986093642,27824900
2024-02-14,404.2203674316406,404.5658693954015,399.3636985334278,402.81865792132635,20401200
2024-02-15,401.328125,403.8650598358389,399.08734764832207,402.8878094252823,21825500
2024-02-16,398.86029052734375,403.03586697919485,398.24827391084835,402.71009676405504,22296500
2024-02-20,397.60662841796875,399.284733568485,392.8881419655763,398.0508194321391,24307900
2024-02-21,397.00445556640625,397.11305567339133,392.10829279576154,395.020342155489,18518900
2024-02-22,406.35260009765625,407.51740782025877,403.3122489001272,404.91139681164196,27009900
2024-02-23,405.0594177246094,410.5083711673126,403.70705278478863,410.3208439519873,16295900
2024-02-26,402.2955017089844,406.8560435321,402.11779517864807,406.16503956653713,16193500
2024-02-27,402.2362976074219,403.0654843352299,398.65300594895484,402.7397141163555,14835800
2024-02-28,402.47314453125,404.03279861285756,400.10403561463596,402.9272164600946,13183100
2024-02-29,408.3170166015625,408.8698077347499,400.69636155135646,403.38135996606263,31947300
2024-03-01,410.1530456542969,410.51827940686405,405.5925039738578,405.9774695070198,17823400
2024-03-04,409.5804748535156,411.97919634640016,407.01392780821277,408.11950988930266,17596000
2024-03-05,397.4683837890625,408.9191120836045,395.4842705013913,408.632835591906,26919200
2024-03-06,396.91558837890625,399.9460884523173,393.2632209421736,397.7842686719228,22344100
2024-03-07,403.8749084472656,404.5066568048068,397.0636784801651,400.8937526863445,18718500
2024-03-08,400.99249267578125,405.13845633858756,399.1267999900611,402.7100915611558,18002200
2024-03-11,399.3143005371094,400.4593763393833,396.096273323242,398.5641013130945,16120800
2024-03-12,409.9358825683594,410.22215907857986,401.5551475222323,402.37445324131755,22457000
2024-03-13,409.7582092285156,412.79856038183436,406.15518600344376,412.7196031326607,17115900
2024-03-14,419.7479553222656,422.31450262164736,412.6109854719372,414.8320308055619,34157300
2024-03-15,411.06121826171875,417.16168230340674,407.4779269181007,413.8942801973478,45079900
2024-03-18,411.94964599609375,415.31576738207366,408.45519271968817,408.9191456409196,20106000
2024-03-19,415.9869689941406,416.24363275003464,410.20236440839864,412.45302237396163,19837900
2024-03-20,419.75787353515625,420.4784601385664,415.2466760493423,416.56942843935633,17860100
2024-03-21,423.84454345703125,425.27589583117316,421.6629918116586,424.29861540078343,21296200
2024-03-22,423.22271728515625,424.3282996605794,420.5870932517566,424.1703851425421,17648500
2024-03-25,417.4183654785156,421.90983138183765,416.18445123994246,419.7677430087365,18060500
2024-03-26,416.2239074707031,420.50805370647623,415.92778013004056,420.13293899173254,16725600
2024-03-27,416.0066833496094,418.98783877442725,413.61784277890195,418.97795782273624,16705000
2024-03-28,415.305908203125,416.4411032454851,413.7264919975177,415.5428100902656,21871200
2024-04-01,419.1063232421875,422.38360623153415,416.78655877307597,418.49430668541237,16316000
2024-04-02,416.01666259765625,416.9445685302732,412.4629835072999,414.70376095635663,17912000
2024-04-03,415.0393371582031,417.8131735008708,413.6968230222425,414.3286014685427,16502300
2024-04-04,412.5024108886719,423.1535654935394,412.1964026116657,419.52089960464946,19370900
2024-04-05,420.0440979003906,421.0213783675685,412.9367706496642,414.60502494858775,16554800
2024-04-08,419.1260681152344,421.7814536782747,417.85266032435015,419.698621129678,14272400
2024-04-09,420.7942810058594,422.235484103292,416.19424606146305,420.95222561069284,12496900
2024-04-10,417.81317138671875,418.5732515840266,414.29898664030566,416.7569337473859,16216600
2024-04-11,422.42303466796875,423.8445059638332,416.9247068169411,420.340202357621,17966400
2024-04-12,416.47064208984375,419.70843118069365,414.36804783994415,418.59296811855137,19253800
2024-04-15,408.3170166015625,421.3274002627743,408.1096973329742,421.110230165818,20273500
2024-04-16,409.2449035644531,413.0157525674185,408.40586601327965,409.23505273581486,16765600
2024-04-17,406.5401611328125,413.4895740933759,405.0495831926222,411.8805452142036,15855500
2024-04-18,399.0675354003906,406.5895007512514,398.7516762985985,405.34570574936373,21029900
2024-04-19,393.9838562011719,400.2620271980646,392.65122286516964,398.83067470294037,30565800
2024-04-22,395.8001403808594,397.6658329165628,390.65719496673063,394.93146005470254,20286900
2024-04-23,402.32513427734375,402.9470318520377,397.87316221870356,399.0379699896353,15734500
2024-04-24,403.7958679199219,407.16198877400103,401.54521009115024,404.28943349750205,15065300
2024-04-25,393.9048767089844,394.74394432686086,383.0365516126927,388.9593393273181,40586500
2024-04-26,401.0911865234375,407.68521620447916,400.53839541992835,406.8659105019104,29694700
2024-04-29,397.07354736328125,401.0911788014965,394.05292813266897,400.0349411285761,19582100
2024-04-30,384.31976318359375,396.98467289944216,384.1618487070766,396.3232817640103,28781400
2024-05-01,389.8576354980469,396.55038446355206,385.287212788776,387.5576027140766,23562500
2024-05-02,392.7202453613281,394.7833458091865,389.5712946448992,392.54256898779425,17709400
2024-05-03,401.42681884765625,401.9105035456356,396.68857052359846,397.10317892533544,17446700
2024-05-06,408.21826171875,408.603227237703,401.1405174679132,403.49977559314374,16996600
2024-05-07,404.07232666015625,409.3337534102894,403.82554383275414,409.3238724572391,20018200
2024-05-08,405.2569274902344,406.9251819419326,401.4761974133621,402.91743092627604,11792300
2024-05-09,407.01397705078125,407.40882353824776,403.83541312066325,405.28649730886616,14689700
2024-05-10,409.4028015136719,410.0345799682454,406.5006332532913,407.6259773286798,13402300
2024-05-13,408.39593505859375,412.96635748889184,405.53326050690544,412.63073648454196,15440200
2024-05-14,411.1993408203125,412.11736554061747,406.25380422245775,406.717757058233,15109300
2024-05-15,418.3887634277344,419.1106798585564,412.64318866360406,413.2662078851203,22239500
2024-05-16,416.32196044921875,420.7028625691673,415.6890726034355,417.1229765763839,17530100
2024-05-17,415.5506286621094,418.23060143126196,413.39480813113437,417.85481010987854,15352200
2024-05-20,420.6237487792969,422.03788543513167,415.3330645205205,415.55062632751003,16272100
2024-05-21,424.28271484375,428.1691308622737,420.1391721073256,422.09719809997813,21453300
2024-05-22,425.74627685546875,427.6153345538536,422.39388170740824,425.3210520448661,18073700
2024-05-23,422.26531982421875,428.792143449846,420.7028525285379,428.1691242148773,17211700
2024-05-24,425.39031982421875,426.2803344425143,419.70407675613797,422.4532504584075,11855300
2024-05-28,425.54852294921875,426.0429788375184,421.8697699331016,424.86617140902985,15718000
2024-05-29,424.4112548828125,426.1616177574726,420.9698312429892,420.9698312429892,15517100
2024-05-30,410.0720520019531,419.5952468817441,409.64679700979286,419.5952468817441,28394500
2024-05-31,410.5269775390625,412.1290098934204,400.0247386123212,412.1290098934204,47995300
2024-06-03,408.93475341796875,411.81249007309026,404.38578376247324,410.9224755830668,17484700
2024-06-04,411.4565124511719,411.82240496411936,405.1373519842431,407.85685925302585,14348900
2024-06-05,419.3084716796875,419.37767256450087,411.68394052355205,413.17720689100315,16988000
2024-06-06,419.8128356933594,420.5940844826949,415.91652070143505,419.3085111861324,14861300
2024-06-07,419.1502685546875,421.55331696325794,418.30968749669245,421.47421729884104,13621700
2024-06-10,423.12567138671875,423.33333440686357,419.1898218829819,419.9908379970184,13982900
2024-06-11,427.88238525390625,428.0208474032038,420.534777224074,420.7622378211218,14551100
2024-06-12,436.1694641113281,438.4835142504696,428.4460648715454,430.4931196720458,22366200
2024-06-13,436.68365478515625,438.47361288924054,434.498168180252,435.96176849341106,15960600
2024-06-14,437.6626892089844,438.2263761607837,431.877549319742,433.42024926631433,13582000
